,mix_enthalpy,config_entropy
Cr-Mo-Nb-Os-V,-1.4,0.1609
Cr-Mo-Nb-Os-W,-0.81,0.1609
Cr-Mo-Nb-Os-Zn,-0.77,0.1609
Cr-Mo-Nb-Os-Zr,-0.9,0.1609
Cr-Mo-Nb-Pd-Pt,-0.58,0.1609
Cr-Mo-Nb-Pd-Re,-0.15999999999999998,0.1609
Cr-Mo-Nb-Pd-Rh,-0.55,0.1609
Cr-Mo-Nb-Pd-Ta,-0.07999999999999999,0.1609
Cr-Mo-Nb-Pd-Ti,-0.47,0.1609
Cr-Mo-Nb-Pd-V,-0.03,0.1609
Cr-Mo-Nb-Pd-W,0.41000000000000003,0.1609
Cr-Mo-Nb-Pd-Zn,-0.03999999999999998,0.1609
Cr-Mo-Nb-Pd-Zr,-0.019999999999999796,0.1609
Cr-Mo-Nb-Pt-Re,-1.0699999999999998,0.1609
Cr-Mo-Nb-Pt-Rh,-1.3900000000000001,0.1609
Cr-Mo-Nb-Pt-Ta,-1.13,0.1609
Cr-Mo-Nb-Pt-Ti,-1.54,0.1609
Cr-Mo-Nb-Pt-V,-1.0699999999999998,0.1609
Cr-Mo-Nb-Pt-W,-0.58,0.1609
Cr-Mo-Nb-Pt-Zn,-0.81,0.1609
Cr-Mo-Nb-Pt-Zr,-1.08,0.1609
Cr-Mo-Nb-Re-Rh,-1.1300000000000001,0.1609
Cr-Mo-Nb-Re-Ta,-0.55,0.1609
Cr-Mo-Nb-Re-Ti,-0.8300000000000001,0.1609
Cr-Mo-Nb-Re-V,-0.67,0.1609
Cr-Mo-Nb-Re-W,-0.13000000000000003,0.1609
Cr-Mo-Nb-Re-Zn,0.010000000000000035,0.1609
Cr-Mo-Nb-Re-Zr,-0.1,0.1609
Cr-Mo-Nb-Rh-Ta,-1.11,0.1609
Cr-Mo-Nb-Rh-Ti,-1.4300000000000002,0.1609
Cr-Mo-Nb-Rh-V,-1.05,0.1609
Cr-Mo-Nb-Rh-W,-0.6200000000000001,0.1609
Cr-Mo-Nb-Rh-Zn,-0.7400000000000001,0.1609
Cr-Mo-Nb-Rh-Zr,-0.9199999999999999,0.1609
Cr-Mo-Nb-Ta-Ti,0.02999999999999999,0.1609
Cr-Mo-Nb-Ta-V,0.13,0.1609
Cr-Mo-Nb-Ta-W,0.19,0.1609
Cr-Mo-Nb-Ta-Zn,0.41000000000000003,0.1609
Cr-Mo-Nb-Ta-Zr,0.56,0.1609
Cr-Mo-Nb-Ti-V,-0.029999999999999985,0.1609
Cr-Mo-Nb-Ti-W,0.07999999999999999,0.1609
Cr-Mo-Nb-Ti-Zn,0.08000000000000002,0.1609
Cr-Mo-Nb-Ti-Zr,0.38,0.1609
Cr-Mo-Nb-V-W,0.15,0.1609
Cr-Mo-Nb-V-Zn,0.33,0.1609
Cr-Mo-Nb-V-Zr,0.5900000000000001,0.1609
Cr-Mo-Nb-W-Zn,0.72,0.1609
Cr-Mo-Nb-W-Zr,0.7300000000000001,0.1609
Cr-Mo-Nb-Zn-Zr,0.54,0.1609
Cr-Mo-Ni-Os-Pd,-0.43000000000000005,0.1609
Cr-Mo-Ni-Os-Pt,-1.06,0.1609
Cr-Mo-Ni-Os-Re,-1.14,0.1609
Cr-Mo-Ni-Os-Rh,-1.09,0.1609
Cr-Mo-Ni-Os-Ta,-1.2400000000000002,0.1609
Cr-Mo-Ni-Os-Ti,-1.77,0.1609
Cr-Mo-Ni-Os-V,-1.45,0.1609
Cr-Mo-Ni-Os-W,-0.52,0.1609
Cr-Mo-Ni-Os-Zn,-0.78,0.1609
Cr-Mo-Ni-Os-Zr,-1.0,0.1609
Cr-Mo-Ni-Pd-Pt,0.15999999999999992,0.1609
Cr-Mo-Ni-Pd-Re,0.2799999999999999,0.1609
Cr-Mo-Ni-Pd-Rh,0.11999999999999991,0.1609
Cr-Mo-Ni-Pd-Ta,0.04999999999999993,0.1609
Cr-Mo-Ni-Pd-Ti,-0.53,0.1609
Cr-Mo-Ni-Pd-V,0.01999999999999988,0.1609
Cr-Mo-Ni-Pd-W,0.7999999999999999,0.1609
Cr-Mo-Ni-Pd-Zn,0.0500000000000001,0.1609
Cr-Mo-Ni-Pd-Zr,-0.020000000000000018,0.1609
Cr-Mo-Ni-Pt-Re,-0.42000000000000004,0.1609
Cr-Mo-Ni-Pt-Rh,-0.51,0.1609
Cr-Mo-Ni-Pt-Ta,-0.79,0.1609
Cr-Mo-Ni-Pt-Ti,-1.3900000000000001,0.1609
Cr-Mo-Ni-Pt-V,-0.81,0.1609
Cr-Mo-Ni-Pt-W,0.020000000000000004,0.1609
Cr-Mo-Ni-Pt-Zn,-0.51,0.1609
Cr-Mo-Ni-Pt-Zr,-0.87,0.1609
Cr-Mo-Ni-Re-Rh,-0.55,0.1609
Cr-Mo-Ni-Re-Ta,-0.51,0.1609
Cr-Mo-Ni-Re-Ti,-0.98,0.1609
Cr-Mo-Ni-Re-V,-0.7100000000000001,0.1609
Cr-Mo-Ni-Re-W,0.16999999999999996,0.1609
Cr-Mo-Ni-Re-Zn,0.00999999999999999,0.1609
Cr-Mo-Ni-Re-Zr,-0.18999999999999995,0.1609
Cr-Mo-Ni-Rh-Ta,-0.8400000000000001,0.1609
Cr-Mo-Ni-Rh-Ti,-1.35,0.1609
Cr-Mo-Ni-Rh-V,-0.8600000000000001,0.1609
Cr-Mo-Ni-Rh-W,-0.09000000000000002,0.1609
Cr-Mo-Ni-Rh-Zn,-0.51,0.1609
Cr-Mo-Ni-Rh-Zr,-0.78,0.1609
Cr-Mo-Ni-Ta-Ti,-0.42999999999999994,0.1609
Cr-Mo-Ni-Ta-V,-0.22,0.1609
Cr-Mo-Ni-Ta-W,0.18,0.1609
Cr-Mo-Ni-Ta-Zn,0.10000000000000003,0.1609
Cr-Mo-Ni-Ta-Zr,0.1600000000000001,0.1609
Cr-Mo-Ni-Ti-V,-0.5700000000000001,0.1609
Cr-Mo-Ni-Ti-W,-0.12000000000000004,0.1609
Cr-Mo-Ni-Ti-Zn,-0.42000000000000004,0.1609
Cr-Mo-Ni-Ti-Zr,-0.20999999999999996,0.1609
Cr-Mo-Ni-V-W,0.059999999999999956,0.1609
Cr-Mo-Ni-V-Zn,-0.060000000000000005,0.1609
Cr-Mo-Ni-V-Zr,0.10999999999999999,0.1609
Cr-Mo-Ni-W-Zn,0.6699999999999999,0.1609
Cr-Mo-Ni-W-Zr,0.5900000000000001,0.1609
Cr-Mo-Ni-Zn-Zr,0.10000000000000014,0.1609
Cr-Mo-Os-Pd-Pt,-0.78,0.1609
Cr-Mo-Os-Pd-Re,-0.75,0.1609
Cr-Mo-Os-Pd-Rh,-0.77,0.1609
Cr-Mo-Os-Pd-Ta,-1.09,0.1609
Cr-Mo-Os-Pd-Ti,-1.6800000000000002,0.1609
Cr-Mo-Os-Pd-V,-1.1800000000000002,0.1609
Cr-Mo-Os-Pd-W,-0.23000000000000004,0.1609
Cr-Mo-Os-Pd-Zn,-0.76,0.1609
Cr-Mo-Os-Pd-Zr,-1.04,0.1609
Cr-Mo-Os-Pt-Re,-1.4500000000000002,0.1609
Cr-Mo-Os-Pt-Rh,-1.4,0.1609
Cr-Mo-Os-Pt-Ta,-1.9300000000000002,0.1609
Cr-Mo-Os-Pt-Ti,-2.54,0.1609
Cr-Mo-Os-Pt-V,-2.01,0.1609
Cr-Mo-Os-Pt-W,-1.01,0.1609
Cr-Mo-Os-Pt-Zn,-1.32,0.1609
Cr-Mo-Os-Pt-Zr,-1.8899999999999997,0.1609
Cr-Mo-Os-Re-Rh,-1.5299999999999998,0.1609
Cr-Mo-Os-Re-Ta,-1.74,0.1609
Cr-Mo-Os-Re-Ti,-2.22,0.1609
Cr-Mo-Os-Re-V,-2.0,0.1609
Cr-Mo-Os-Re-W,-0.95,0.1609
Cr-Mo-Os-Re-Zn,-0.89,0.1609
Cr-Mo-Os-Re-Zr,-1.3,0.1609
Cr-Mo-Os-Rh-Ta,-1.9300000000000002,0.1609
Cr-Mo-Os-Rh-Ti,-2.45,0.1609
Cr-Mo-Os-Rh-V,-2.01,0.1609
Cr-Mo-Os-Rh-W,-1.0699999999999998,0.1609
Cr-Mo-Os-Rh-Zn,-1.27,0.1609
Cr-Mo-Os-Rh-Zr,-1.75,0.1609
Cr-Mo-Os-Ta-Ti,-1.78,0.1609
Cr-Mo-Os-Ta-V,-1.62,0.1609
Cr-Mo-Os-Ta-W,-1.05,0.1609
Cr-Mo-Os-Ta-Zn,-0.91,0.1609
Cr-Mo-Os-Ta-Zr,-1.06,0.1609
Cr-Mo-Os-Ti-V,-1.98,0.1609
Cr-Mo-Os-Ti-W,-1.36,0.1609
Cr-Mo-Os-Ti-Zn,-1.44,0.1609
Cr-Mo-Os-Ti-Zr,-1.44,0.1609
Cr-Mo-Os-V-W,-1.23,0.1609
Cr-Mo-Os-V-Zn,-1.1300000000000001,0.1609
Cr-Mo-Os-V-Zr,-1.17,0.1609
Cr-Mo-Os-W-Zn,-0.23,0.1609
Cr-Mo-Os-W-Zr,-0.52,0.1609
Cr-Mo-Os-Zn-Zr,-0.79,0.1609
Cr-Mo-Pd-Pt-Re,-0.15,0.1609
Cr-Mo-Pd-Pt-Rh,-0.31000000000000005,0.1609
Cr-Mo-Pd-Pt-Ta,-0.76,0.1609
Cr-Mo-Pd-Pt-Ti,-1.42,0.1609
Cr-Mo-Pd-Pt-V,-0.6599999999999999,0.1609
Cr-Mo-Pd-Pt-W,0.18999999999999995,0.1609
Cr-Mo-Pd-Pt-Zn,-0.61,0.1609
Cr-Mo-Pd-Pt-Zr,-1.03,0.1609
Cr-Mo-Pd-Re-Rh,-0.24000000000000002,0.1609
Cr-Mo-Pd-Re-Ta,-0.37,0.1609
Cr-Mo-Pd-Re-Ti,-0.9,0.1609
Cr-Mo-Pd-Re-V,-0.45,0.1609
Cr-Mo-Pd-Re-W,0.45,0.1609
Cr-Mo-Pd-Re-Zn,0.02000000000000008,0.1609
Cr-Mo-Pd-Re-Zr,-0.24,0.1609
Cr-Mo-Pd-Rh-Ta,-0.77,0.1609
Cr-Mo-Pd-Rh-Ti,-1.34,0.1609
Cr-Mo-Pd-Rh-V,-0.6699999999999999,0.1609
Cr-Mo-Pd-Rh-W,0.11999999999999991,0.1609
Cr-Mo-Pd-Rh-Zn,-0.5700000000000001,0.1609
Cr-Mo-Pd-Rh-Zr,-0.9,0.1609
Cr-Mo-Pd-Ta-Ti,-0.5900000000000001,0.1609
Cr-Mo-Pd-Ta-V,-0.2,0.1609
Cr-Mo-Pd-Ta-W,0.22000000000000003,0.1609
Cr-Mo-Pd-Ta-Zn,-0.12999999999999998,0.1609
Cr-Mo-Pd-Ta-Zr,-0.13000000000000006,0.1609
Cr-Mo-Pd-Ti-V,-0.61,0.1609
Cr-Mo-Pd-Ti-W,-0.14,0.1609
Cr-Mo-Pd-Ti-Zn,-0.71,0.1609
Cr-Mo-Pd-Ti-Zr,-0.5599999999999999,0.1609
Cr-Mo-Pd-V-W,0.22000000000000003,0.1609
Cr-Mo-Pd-V-Zn,-0.16999999999999998,0.1609
Cr-Mo-Pd-V-Zr,-0.05999999999999997,0.1609
Cr-Mo-Pd-W-Zn,0.5800000000000001,0.1609
Cr-Mo-Pd-W-Zr,0.43999999999999995,0.1609
Cr-Mo-Pd-Zn-Zr,-0.32000000000000006,0.1609
Cr-Mo-Pt-Re-Rh,-0.94,0.1609
Cr-Mo-Pt-Re-Ta,-1.28,0.1609
Cr-Mo-Pt-Re-Ti,-1.83,0.1609
Cr-Mo-Pt-Re-V,-1.35,0.1609
Cr-Mo-Pt-Re-W,-0.39999999999999997,0.1609
Cr-Mo-Pt-Re-Zn,-0.61,0.1609
Cr-Mo-Pt-Re-Zr,-1.16,0.1609
Cr-Mo-Pt-Rh-Ta,-1.61,0.1609
Cr-Mo-Pt-Rh-Ti,-2.2,0.1609
Cr-Mo-Pt-Rh-V,-1.4999999999999998,0.1609
Cr-Mo-Pt-Rh-W,-0.66,0.1609
Cr-Mo-Pt-Rh-Zn,-1.13,0.1609
Cr-Mo-Pt-Rh-Zr,-1.7499999999999998,0.1609
Cr-Mo-Pt-Ta-Ti,-1.6600000000000001,0.1609
Cr-Mo-Pt-Ta-V,-1.24,0.1609
Cr-Mo-Pt-Ta-W,-0.77,0.1609
Cr-Mo-Pt-Ta-Zn,-0.8999999999999999,0.1609
Cr-Mo-Pt-Ta-Zr,-1.19,0.1609
Cr-Mo-Pt-Ti-V,-1.67,0.1609
Cr-Mo-Pt-Ti-W,-1.1500000000000001,0.1609
Cr-Mo-Pt-Ti-Zn,-1.5,0.1609
Cr-Mo-Pt-Ti-Zr,-1.64,0.1609
Cr-Mo-Pt-V-W,-0.76,0.1609
Cr-Mo-Pt-V-Zn,-0.9299999999999999,0.1609
Cr-Mo-Pt-V-Zr,-1.1099999999999999,0.1609
Cr-Mo-Pt-W-Zn,-0.12999999999999998,0.1609
Cr-Mo-Pt-W-Zr,-0.5599999999999999,0.1609
Cr-Mo-Pt-Zn-Zr,-1.0999999999999999,0.1609
Cr-Mo-Re-Rh-Ta,-1.3800000000000001,0.1609
Cr-Mo-Re-Rh-Ti,-1.84,0.1609
Cr-Mo-Re-Rh-V,-1.4500000000000002,0.1609
Cr-Mo-Re-Rh-W,-0.56,0.1609
Cr-Mo-Re-Rh-Zn,-0.66,0.1609
Cr-Mo-Re-Rh-Zr,-1.12,0.1609
Cr-Mo-Re-Ta-Ti,-0.98,0.1609
Cr-Mo-Re-Ta-V,-0.87,0.1609
Cr-Mo-Re-Ta-W,-0.35,0.1609
Cr-Mo-Re-Ta-Zn,-0.10999999999999999,0.1609
Cr-Mo-Re-Ta-Zr,-0.24,0.1609
Cr-Mo-Re-Ti-V,-1.17,0.1609
Cr-Mo-Re-Ti-W,-0.6000000000000001,0.1609
Cr-Mo-Re-Ti-Zn,-0.5800000000000001,0.1609
Cr-Mo-Re-Ti-Zr,-0.5599999999999999,0.1609
Cr-Mo-Re-V-W,-0.52,0.1609
Cr-Mo-Re-V-Zn,-0.32,0.1609
Cr-Mo-Re-V-Zr,-0.33999999999999997,0.1609
Cr-Mo-Re-W-Zn,0.5300000000000001,0.1609
Cr-Mo-Re-W-Zr,0.26000000000000006,0.1609
Cr-Mo-Re-Zn-Zr,0.09000000000000002,0.1609
Cr-Mo-Rh-Ta-Ti,-1.59,0.1609
Cr-Mo-Rh-Ta-V,-1.26,0.1609
Cr-Mo-Rh-Ta-W,-0.8500000000000001,0.1609
Cr-Mo-Rh-Ta-Zn,-0.87,0.1609
Cr-Mo-Rh-Ta-Zr,-1.0699999999999998,0.1609
Cr-Mo-Rh-Ti-V,-1.6,0.1609
Cr-Mo-Rh-Ti-W,-1.1400000000000001,0.1609
Cr-Mo-Rh-Ti-Zn,-1.3800000000000001,0.1609
Cr-Mo-Rh-Ti-Zr,-1.43,0.1609
Cr-Mo-Rh-V-W,-0.8400000000000001,0.1609
Cr-Mo-Rh-V-Zn,-0.9,0.1609
Cr-Mo-Rh-V-Zr,-0.9899999999999999,0.1609
Cr-Mo-Rh-W-Zn,-0.16,0.1609
Cr-Mo-Rh-W-Zr,-0.5,0.1609
Cr-Mo-Rh-Zn-Zr,-0.9299999999999999,0.1609
Cr-Mo-Ta-Ti-V,-0.13999999999999999,0.1609
Cr-Mo-Ta-Ti-W,-0.04999999999999999,0.1609
Cr-Mo-Ta-Ti-Zn,0.04999999999999999,0.1609
Cr-Mo-Ta-Ti-Zr,0.33,0.1609
Cr-Mo-Ta-V-W,-0.029999999999999985,0.1609
Cr-Mo-Ta-V-Zn,0.25000000000000006,0.1609
Cr-Mo-Ta-V-Zr,0.49,0.1609
Cr-Mo-Ta-W-Zn,0.62,0.1609
Cr-Mo-Ta-W-Zr,0.6100000000000001,0.1609
Cr-Mo-Ta-Zn-Zr,0.5200000000000002,0.1609
Cr-Mo-Ti-V-W,-0.16000000000000003,0.1609
Cr-Mo-Ti-V-Zn,-0.09999999999999999,0.1609
Cr-Mo-Ti-V-Zr,0.29000000000000004,0.1609
Cr-Mo-Ti-W-Zn,0.31999999999999995,0.1609
Cr-Mo-Ti-W-Zr,0.46,0.1609
Cr-Mo-Ti-Zn-Zr,0.15000000000000002,0.1609
Cr-Mo-V-W-Zn,0.4900000000000001,0.1609
Cr-Mo-V-W-Zr,0.5900000000000001,0.1609
Cr-Mo-V-Zn-Zr,0.46,0.1609
Cr-Mo-W-Zn-Zr,0.9100000000000001,0.1609
Cr-Nb-Ni-Os-Pd,-1.0499999999999998,0.1609
Cr-Nb-Ni-Os-Pt,-1.7300000000000002,0.1609
Cr-Nb-Ni-Os-Re,-1.71,0.1609
Cr-Nb-Ni-Os-Rh,-1.7000000000000002,0.1609
Cr-Nb-Ni-Os-Ta,-1.4700000000000002,0.1609
Cr-Nb-Ni-Os-Ti,-2.0,0.1609
Cr-Nb-Ni-Os-V,-1.6400000000000001,0.1609
Cr-Nb-Ni-Os-W,-0.9200000000000002,0.1609
Cr-Nb-Ni-Os-Zn,-1.24,0.1609
Cr-Nb-Ni-Os-Zr,-1.3499999999999999,0.1609
Cr-Nb-Ni-Pd-Pt,-0.55,0.1609
Cr-Nb-Ni-Pd-Re,-0.33000000000000007,0.1609
Cr-Nb-Ni-Pd-Rh,-0.53,0.1609
Cr-Nb-Ni-Pd-Ta,-0.22,0.1609
Cr-Nb-Ni-Pd-Ti,-0.8,0.1609
Cr-Nb-Ni-Pd-V,-0.21000000000000002,0.1609
Cr-Nb-Ni-Pd-W,0.36,0.1609
Cr-Nb-Ni-Pd-Zn,-0.44999999999999996,0.1609
Cr-Nb-Ni-Pd-Zr,-0.41,0.1609
Cr-Nb-Ni-Pt-Re,-1.08,0.1609
Cr-Nb-Ni-Pt-Rh,-1.2100000000000002,0.1609
Cr-Nb-Ni-Pt-Ta,-1.1099999999999999,0.1609
Cr-Nb-Ni-Pt-Ti,-1.71,0.1609
Cr-Nb-Ni-Pt-V,-1.09,0.1609
Cr-Nb-Ni-Pt-W,-0.47,0.1609
Cr-Nb-Ni-Pt-Zn,-1.06,0.1609
Cr-Nb-Ni-Pt-Zr,-1.31,0.1609
Cr-Nb-Ni-Re-Rh,-1.15,0.1609
Cr-Nb-Ni-Re-Ta,-0.73,0.1609
Cr-Nb-Ni-Re-Ti,-1.2,0.1609
Cr-Nb-Ni-Re-V,-0.89,0.1609
Cr-Nb-Ni-Re-W,-0.22,0.1609
Cr-Nb-Ni-Re-Zn,-0.44,0.1609
Cr-Nb-Ni-Re-Zr,-0.53,0.1609
Cr-Nb-Ni-Rh-Ta,-1.1,0.1609
Cr-Nb-Ni-Rh-Ti,-1.6099999999999999,0.1609
Cr-Nb-Ni-Rh-V,-1.08,0.1609
Cr-Nb-Ni-Rh-W,-0.52,0.1609
Cr-Nb-Ni-Rh-Zn,-1.0,0.1609
Cr-Nb-Ni-Rh-Zr,-1.16,0.1609
Cr-Nb-Ni-Ta-Ti,-0.30999999999999994,0.1609
Cr-Nb-Ni-Ta-V,-0.05999999999999995,0.1609
Cr-Nb-Ni-Ta-W,0.13,0.1609
Cr-Nb-Ni-Ta-Zn,-0.009999999999999926,0.1609
Cr-Nb-Ni-Ta-Zr,0.1600000000000001,0.1609
Cr-Nb-Ni-Ti-V,-0.41000000000000003,0.1609
Cr-Nb-Ni-Ti-W,-0.16999999999999998,0.1609
Cr-Nb-Ni-Ti-Zn,-0.53,0.1609
Cr-Nb-Ni-Ti-Zr,-0.20999999999999996,0.1609
Cr-Nb-Ni-V-W,0.05,0.1609
Cr-Nb-Ni-V-Zn,-0.12999999999999998,0.1609
Cr-Nb-Ni-V-Zr,0.15,0.1609
Cr-Nb-Ni-W-Zn,0.38999999999999996,0.1609
Cr-Nb-Ni-W-Zr,0.42000000000000004,0.1609
Cr-Nb-Ni-Zn-Zr,-0.12999999999999984,0.1609
Cr-Nb-Os-Pd-Pt,-1.5699999999999998,0.1609
Cr-Nb-Os-Pd-Re,-1.4399999999999997,0.1609
Cr-Nb-Os-Pd-Rh,-1.4999999999999998,0.1609
Cr-Nb-Os-Pd-Ta,-1.44,0.1609
Cr-Nb-Os-Pd-Ti,-2.0300000000000002,0.1609
Cr-Nb-Os-Pd-V,-1.4899999999999998,0.1609
Cr-Nb-Os-Pd-W,-0.7500000000000001,0.1609
Cr-Nb-Os-Pd-Zn,-1.34,0.1609
Cr-Nb-Os-Pd-Zr,-1.51,0.1609
Cr-Nb-Os-Pt-Re,-2.19,0.1609
Cr-Nb-Os-Pt-Rh,-2.18,0.1609
Cr-Nb-Os-Pt-Ta,-2.33,0.1609
Cr-Nb-Os-Pt-Ti,-2.9400000000000004,0.1609
Cr-Nb-Os-Pt-V,-2.3699999999999997,0.1609
Cr-Nb-Os-Pt-W,-1.58,0.1609
Cr-Nb-Os-Pt-Zn,-1.95,0.1609
Cr-Nb-Os-Pt-Zr,-2.41,0.1609
Cr-Nb-Os-Re-Rh,-2.2100000000000004,0.1609
Cr-Nb-Os-Re-Ta,-2.04,0.1609
Cr-Nb-Os-Re-Ti,-2.52,0.1609
Cr-Nb-Os-Re-V,-2.26,0.1609
Cr-Nb-Os-Re-W,-1.42,0.1609
Cr-Nb-Os-Re-Zn,-1.42,0.1609
Cr-Nb-Os-Re-Zr,-1.72,0.1609
Cr-Nb-Os-Rh-Ta,-2.27,0.1609
Cr-Nb-Os-Rh-Ti,-2.79,0.1609
Cr-Nb-Os-Rh-V,-2.3099999999999996,0.1609
Cr-Nb-Os-Rh-W,-1.5799999999999998,0.1609
Cr-Nb-Os-Rh-Zn,-1.8399999999999999,0.1609
Cr-Nb-Os-Rh-Zr,-2.21,0.1609
Cr-Nb-Os-Ta-Ti,-1.74,0.1609
Cr-Nb-Os-Ta-V,-1.54,0.1609
Cr-Nb-Os-Ta-W,-1.1800000000000002,0.1609
Cr-Nb-Os-Ta-Zn,-1.0999999999999999,0.1609
Cr-Nb-Os-Ta-Zr,-1.1400000000000001,0.1609
Cr-Nb-Os-Ti-V,-1.9,0.1609
Cr-Nb-Os-Ti-W,-1.49,0.1609
Cr-Nb-Os-Ti-Zn,-1.63,0.1609
Cr-Nb-Os-Ti-Zr,-1.52,0.1609
Cr-Nb-Os-V-W,-1.3199999999999998,0.1609
Cr-Nb-Os-V-Zn,-1.28,0.1609
Cr-Nb-Os-V-Zr,-1.21,0.1609
Cr-Nb-Os-W-Zn,-0.5900000000000001,0.1609
Cr-Nb-Os-W-Zr,-0.77,0.1609
Cr-Nb-Os-Zn-Zr,-1.0999999999999999,0.1609
Cr-Nb-Pd-Pt-Re,-0.9299999999999999,0.1609
Cr-Nb-Pd-Pt-Rh,-1.1300000000000001,0.1609
Cr-Nb-Pd-Pt-Ta,-1.2,0.1609
Cr-Nb-Pd-Pt-Ti,-1.8599999999999999,0.1609
Cr-Nb-Pd-Pt-V,-1.0599999999999998,0.1609
Cr-Nb-Pd-Pt-W,-0.42000000000000004,0.1609
Cr-Nb-Pd-Pt-Zn,-1.28,0.1609
Cr-Nb-Pd-Pt-Zr,-1.5899999999999999,0.1609
Cr-Nb-Pd-Re-Rh,-0.96,0.1609
Cr-Nb-Pd-Re-Ta,-0.71,0.1609
Cr-Nb-Pd-Re-Ti,-1.24,0.1609
Cr-Nb-Pd-Re-V,-0.75,0.1609
Cr-Nb-Pd-Re-W,-0.05999999999999999,0.1609
Cr-Nb-Pd-Re-Zn,-0.5499999999999999,0.1609
Cr-Nb-Pd-Re-Zr,-0.7,0.1609
Cr-Nb-Pd-Rh-Ta,-1.15,0.1609
Cr-Nb-Pd-Rh-Ti,-1.72,0.1609
Cr-Nb-Pd-Rh-V,-1.01,0.1609
Cr-Nb-Pd-Rh-W,-0.43000000000000005,0.1609
Cr-Nb-Pd-Rh-Zn,-1.1800000000000002,0.1609
Cr-Nb-Pd-Rh-Zr,-1.4,0.1609
Cr-Nb-Pd-Ta-Ti,-0.59,0.1609
Cr-Nb-Pd-Ta-V,-0.15999999999999998,0.1609
Cr-Nb-Pd-Ta-W,0.05,0.1609
Cr-Nb-Pd-Ta-Zn,-0.36,0.1609
Cr-Nb-Pd-Ta-Zr,-0.24999999999999994,0.1609
Cr-Nb-Pd-Ti-V,-0.57,0.1609
Cr-Nb-Pd-Ti-W,-0.31,0.1609
Cr-Nb-Pd-Ti-Zn,-0.94,0.1609
Cr-Nb-Pd-Ti-Zr,-0.6799999999999999,0.1609
Cr-Nb-Pd-V-W,0.09000000000000002,0.1609
Cr-Nb-Pd-V-Zn,-0.35999999999999993,0.1609
Cr-Nb-Pd-V-Zr,-0.14000000000000004,0.1609
Cr-Nb-Pd-W-Zn,0.18000000000000002,0.1609
Cr-Nb-Pd-W-Zr,0.15000000000000002,0.1609
Cr-Nb-Pd-Zn-Zr,-0.6699999999999999,0.1609
Cr-Nb-Pt-Re-Rh,-1.7100000000000002,0.1609
Cr-Nb-Pt-Re-Ta,-1.6700000000000002,0.1609
Cr-Nb-Pt-Re-Ti,-2.2199999999999998,0.1609
Cr-Nb-Pt-Re-V,-1.7000000000000002,0.1609
Cr-Nb-Pt-Re-W,-0.9600000000000001,0.1609
Cr-Nb-Pt-Re-Zn,-1.23,0.1609
Cr-Nb-Pt-Re-Zr,-1.67,0.1609
Cr-Nb-Pt-Rh-Ta,-2.04,0.1609
Cr-Nb-Pt-Rh-Ti,-2.63,0.1609
Cr-Nb-Pt-Rh-V,-1.89,0.1609
Cr-Nb-Pt-Rh-W,-1.26,0.1609
Cr-Nb-Pt-Rh-Zn,-1.79,0.1609
Cr-Nb-Pt-Rh-Zr,-2.3,0.1609
Cr-Nb-Pt-Ta-Ti,-1.71,0.1609
Cr-Nb-Pt-Ta-V,-1.25,0.1609
Cr-Nb-Pt-Ta-W,-0.99,0.1609
Cr-Nb-Pt-Ta-Zn,-1.18,0.1609
Cr-Nb-Pt-Ta-Zr,-1.3599999999999999,0.1609
Cr-Nb-Pt-Ti-V,-1.68,0.1609
Cr-Nb-Pt-Ti-W,-1.37,0.1609
Cr-Nb-Pt-Ti-Zn,-1.7799999999999998,0.1609
Cr-Nb-Pt-Ti-Zr,-1.81,0.1609
Cr-Nb-Pt-V-W,-0.94,0.1609
Cr-Nb-Pt-V-Zn,-1.17,0.1609
Cr-Nb-Pt-V-Zr,-1.24,0.1609
Cr-Nb-Pt-W-Zn,-0.58,0.1609
Cr-Nb-Pt-W-Zr,-0.8999999999999998,0.1609
Cr-Nb-Pt-Zn-Zr,-1.5,0.1609
Cr-Nb-Re-Rh-Ta,-1.7100000000000002,0.1609
Cr-Nb-Re-Rh-Ti,-2.17,0.1609
Cr-Nb-Re-Rh-V,-1.7399999999999998,0.1609
Cr-Nb-Re-Rh-W,-1.06,0.1609
Cr-Nb-Re-Rh-Zn,-1.2200000000000002,0.1609
Cr-Nb-Re-Rh-Zr,-1.57,0.1609
Cr-Nb-Re-Ta-Ti,-0.93,0.1609
Cr-Nb-Re-Ta-V,-0.78,0.1609
Cr-Nb-Re-Ta-W,-0.47,0.1609
Cr-Nb-Re-Ta-Zn,-0.29000000000000004,0.1609
Cr-Nb-Re-Ta-Zr,-0.31,0.1609
Cr-Nb-Re-Ti-V,-1.08,0.1609
Cr-Nb-Re-Ti-W,-0.72,0.1609
Cr-Nb-Re-Ti-Zn,-0.76,0.1609
Cr-Nb-Re-Ti-Zr,-0.6299999999999999,0.1609
Cr-Nb-Re-V-W,-0.6000000000000001,0.1609
Cr-Nb-Re-V-Zn,-0.46,0.1609
Cr-Nb-Re-V-Zr,-0.37,0.1609
Cr-Nb-Re-W-Zn,0.18,0.1609
Cr-Nb-Re-W-Zr,0.020000000000000004,0.1609
Cr-Nb-Re-Zn-Zr,-0.20999999999999996,0.1609
Cr-Nb-Rh-Ta-Ti,-1.58,0.1609
Cr-Nb-Rh-Ta-V,-1.21,0.1609
