,mix_enthalpy,config_entropy
Ir-Te-Y,-0.5643811,9.47e-05
Ir-Te-Zn,-0.0475087,9.47e-05
Ir-Te-Zr,-0.3729211,9.47e-05
Ir-Ti-V,-0.3413947,9.47e-05
Ir-Ti-W,-0.274172,9.47e-05
Ir-Ti-Y,-0.2857375,9.47e-05
Ir-Ti-Zn,-0.2816168,9.47e-05
Ir-Ti-Zr,-0.4110937,9.47e-05
Ir-V-W,-0.1775888,9.47e-05
Ir-V-Y,-0.1010454,9.47e-05
Ir-V-Zn,-0.1048068,9.47e-05
Ir-V-Zr,-0.2555177,9.47e-05
Ir-W-Y,0.0392421,9.47e-05
Ir-W-Zn,0.0898401,9.47e-05
Ir-W-Zr,-0.1705261,9.47e-05
Ir-Y-Zn,-0.2211047,9.47e-05
Ir-Y-Zr,-0.3083688,9.47e-05
Ir-Zn-Zr,-0.2676066,9.47e-05
Mg-Mn-Mo,0.2927857,9.47e-05
Mg-Mn-Nb,0.2613087,9.47e-05
Mg-Mn-Ni,0.1310096,9.47e-05
Mg-Mn-Os,0.3072465,9.47e-05
Mg-Mn-Pb,0.3504324,9.47e-05
Mg-Mn-Pd,-0.1206565,9.47e-05
Mg-Mn-Pt,-0.2132407,9.47e-05
Mg-Mn-Re,0.2817389,9.47e-05
Mg-Mn-Rh,0.0502695,9.47e-05
Mg-Mn-Ru,0.2388104,9.47e-05
Mg-Mn-Sb,0.0899248,9.47e-05
Mg-Mn-Sc,0.211578,9.47e-05
Mg-Mn-Si,-0.1299793,9.47e-05
Mg-Mn-Sn,0.1840465,9.47e-05
Mg-Mn-Ta,0.2798635,9.47e-05
Mg-Mn-Te,-0.2469965,9.47e-05
Mg-Mn-Ti,0.1620446,9.47e-05
Mg-Mn-V,0.2128107,9.47e-05
Mg-Mn-W,0.3547478,9.47e-05
Mg-Mn-Y,0.2798264,9.47e-05
Mg-Mn-Zn,0.1434376,9.47e-05
Mg-Mn-Zr,0.2397492,9.47e-05
Mg-Mo-Nb,0.1954061,9.47e-05
Mg-Mo-Ni,0.1669049,9.47e-05
Mg-Mo-Os,0.3396083,9.47e-05
Mg-Mo-Pb,0.3464225,9.47e-05
Mg-Mo-Pd,-0.0730076,9.47e-05
Mg-Mo-Pt,-0.2069818,9.47e-05
Mg-Mo-Re,0.2911577,9.47e-05
Mg-Mo-Rh,0.0102851,9.47e-05
Mg-Mo-Ru,0.2515684,9.47e-05
Mg-Mo-Sb,0.0777562,9.47e-05
Mg-Mo-Sc,0.1785447,9.47e-05
Mg-Mo-Si,-0.0973449,9.47e-05
Mg-Mo-Sn,0.2401828,9.47e-05
Mg-Mo-Ta,0.215542,9.47e-05
Mg-Mo-Te,-0.1735652,9.47e-05
Mg-Mo-Ti,0.1551777,9.47e-05
Mg-Mo-V,0.2322684,9.47e-05
Mg-Mo-W,0.3026208,9.47e-05
Mg-Mo-Y,0.2778058,9.47e-05
Mg-Mo-Zn,0.1679616,9.47e-05
Mg-Mo-Zr,0.1881218,9.47e-05
Mg-Nb-Ni,0.0912599,9.47e-05
Mg-Nb-Os,0.223335,9.47e-05
Mg-Nb-Pb,0.2639844,9.47e-05
Mg-Nb-Pd,-0.2048966,9.47e-05
Mg-Nb-Pt,-0.3606596,9.47e-05
Mg-Nb-Re,0.1818728,9.47e-05
Mg-Nb-Rh,-0.1189741,9.47e-05
Mg-Nb-Ru,0.1280798,9.47e-05
Mg-Nb-Sb,-0.0189401,9.47e-05
Mg-Nb-Sc,0.1684443,9.47e-05
Mg-Nb-Si,-0.1866608,9.47e-05
Mg-Nb-Sn,0.0571173,9.47e-05
Mg-Nb-Ta,0.2568951,9.47e-05
Mg-Nb-Te,-0.2702184,9.47e-05
Mg-Nb-Ti,0.1983921,9.47e-05
Mg-Nb-V,0.2949046,9.47e-05
Mg-Nb-W,0.2688952,9.47e-05
Mg-Nb-Y,0.234066,9.47e-05
Mg-Nb-Zn,0.1116928,9.47e-05
Mg-Nb-Zr,0.1789563,9.47e-05
Mg-Ni-Os,0.2136217,9.47e-05
Mg-Ni-Pb,0.1007909,9.47e-05
Mg-Ni-Pd,-0.1729498,9.47e-05
Mg-Ni-Pt,-0.2379362,9.47e-05
Mg-Ni-Re,0.1737113,9.47e-05
Mg-Ni-Rh,-0.0239712,9.47e-05
Mg-Ni-Ru,0.13667,9.47e-05
Mg-Ni-Sb,-0.1088156,9.47e-05
Mg-Ni-Sc,-0.0880132,9.47e-05
Mg-Ni-Si,-0.2817473,9.47e-05
Mg-Ni-Sn,0.0103606,9.47e-05
Mg-Ni-Ta,0.1123956,9.47e-05
Mg-Ni-Te,-0.4050597,9.47e-05
Mg-Ni-Ti,-0.031265,9.47e-05
Mg-Ni-V,0.1153207,9.47e-05
Mg-Ni-W,0.2407437,9.47e-05
Mg-Ni-Y,-0.0245748,9.47e-05
Mg-Ni-Zn,-0.0558974,9.47e-05
Mg-Ni-Zr,-0.0231876,9.47e-05
Mg-Os-Pb,0.4159504,9.47e-05
Mg-Os-Pd,0.0323903,9.47e-05
Mg-Os-Pt,-0.030747,9.47e-05
Mg-Os-Re,0.3220383,9.47e-05
Mg-Os-Rh,0.1250214,9.47e-05
Mg-Os-Ru,0.2784426,9.47e-05
Mg-Os-Sb,0.2178893,9.47e-05
Mg-Os-Sc,0.1113042,9.47e-05
Mg-Os-Si,-0.038209,9.47e-05
Mg-Os-Sn,0.263713,9.47e-05
Mg-Os-Ta,0.2302809,9.47e-05
Mg-Os-Te,-0.0505254,9.47e-05
Mg-Os-Ti,0.0796357,9.47e-05
Mg-Os-V,0.2040809,9.47e-05
Mg-Os-W,0.4073195,9.47e-05
Mg-Os-Y,0.2417863,9.47e-05
Mg-Os-Zn,0.2075397,9.47e-05
Mg-Os-Zr,0.1442611,9.47e-05
Mg-Pb-Pd,-0.2550123,9.47e-05
Mg-Pb-Pt,-0.2519703,9.47e-05
Mg-Pb-Re,0.3759225,9.47e-05
Mg-Pb-Rh,0.0127554,9.47e-05
Mg-Pb-Ru,0.2458101,9.47e-05
Mg-Pb-Sb,-0.1185272,9.47e-05
Mg-Pb-Sc,-0.0881526,9.47e-05
Mg-Pb-Si,-0.0398233,9.47e-05
Mg-Pb-Sn,-0.0188544,9.47e-05
Mg-Pb-Ta,0.3776775,9.47e-05
Mg-Pb-Te,-0.4759858,9.47e-05
Mg-Pb-Ti,0.144662,9.47e-05
Mg-Pb-V,0.3948909,9.47e-05
Mg-Pb-W,0.4803847,9.47e-05
Mg-Pb-Y,-0.1427835,9.47e-05
Mg-Pb-Zn,0.0702535,9.47e-05
Mg-Pb-Zr,0.0237284,9.47e-05
Mg-Pd-Pt,-0.4696286,9.47e-05
Mg-Pd-Re,-0.010834,9.47e-05
Mg-Pd-Rh,-0.2488876,9.47e-05
Mg-Pd-Ru,-0.0685795,9.47e-05
Mg-Pd-Sb,-0.4722307,9.47e-05
Mg-Pd-Sc,-0.5060507,9.47e-05
Mg-Pd-Si,-0.491621,9.47e-05
Mg-Pd-Sn,-0.4115559,9.47e-05
Mg-Pd-Ta,-0.1775144,9.47e-05
Mg-Pd-Te,-0.7135112,9.47e-05
Mg-Pd-Ti,-0.3497407,9.47e-05
Mg-Pd-V,-0.1224043,9.47e-05
Mg-Pd-W,0.0147587,9.47e-05
Mg-Pd-Y,-0.4832309,9.47e-05
Mg-Pd-Zn,-0.4020842,9.47e-05
Mg-Pd-Zr,-0.4011691,9.47e-05
Mg-Pt-Re,-0.1069541,9.47e-05
Mg-Pt-Rh,-0.3034457,9.47e-05
Mg-Pt-Ru,-0.1201177,9.47e-05
Mg-Pt-Sb,-0.460505,9.47e-05
Mg-Pt-Sc,-0.6682798,9.47e-05
Mg-Pt-Si,-0.5855255,9.47e-05
Mg-Pt-Sn,-0.3850165,9.47e-05
Mg-Pt-Ta,-0.337894,9.47e-05
Mg-Pt-Te,-0.7322465,9.47e-05
Mg-Pt-Ti,-0.5178267,9.47e-05
Mg-Pt-V,-0.2805884,9.47e-05
Mg-Pt-W,-0.1201769,9.47e-05
Mg-Pt-Y,-0.6331462,9.47e-05
Mg-Pt-Zn,-0.4344646,9.47e-05
Mg-Pt-Zr,-0.560241,9.47e-05
Mg-Re-Rh,0.0383243,9.47e-05
Mg-Re-Ru,0.2364861,9.47e-05
Mg-Re-Sb,0.1455661,9.47e-05
Mg-Re-Sc,0.1291507,9.47e-05
Mg-Re-Si,-0.0358552,9.47e-05
Mg-Re-Sn,0.2381112,9.47e-05
Mg-Re-Ta,0.1900191,9.47e-05
Mg-Re-Te,-0.0690568,9.47e-05
Mg-Re-Ti,0.0699384,9.47e-05
Mg-Re-V,0.172627,9.47e-05
Mg-Re-W,0.3507938,9.47e-05
Mg-Re-Y,0.2702018,9.47e-05
Mg-Re-Zn,0.2000821,9.47e-05
Mg-Re-Zr,0.1449815,9.47e-05
Mg-Rh-Ru,0.0396576,9.47e-05
Mg-Rh-Sb,-0.305428,9.47e-05
Mg-Rh-Sc,-0.3648756,9.47e-05
Mg-Rh-Si,-0.4833148,9.47e-05
Mg-Rh-Sn,-0.2217831,9.47e-05
Mg-Rh-Ta,-0.1086859,9.47e-05
Mg-Rh-Te,-0.529869,9.47e-05
Mg-Rh-Ti,-0.2536047,9.47e-05
Mg-Rh-V,-0.0523228,9.47e-05
Mg-Rh-W,0.0789647,9.47e-05
Mg-Rh-Y,-0.3015998,9.47e-05
Mg-Rh-Zn,-0.186349,9.47e-05
Mg-Rh-Zr,-0.2753222,9.47e-05
Mg-Ru-Sb,0.0175994,9.47e-05
Mg-Ru-Sc,-0.0099827,9.47e-05
Mg-Ru-Si,-0.2046537,9.47e-05
Mg-Ru-Sn,0.1380561,9.47e-05
Mg-Ru-Ta,0.1355125,9.47e-05
Mg-Ru-Te,-0.2769193,9.47e-05
Mg-Ru-Ti,-0.009101,9.47e-05
Mg-Ru-V,0.1338479,9.47e-05
Mg-Ru-W,0.313081,9.47e-05
Mg-Ru-Y,0.1002052,9.47e-05
Mg-Ru-Zn,0.0678809,9.47e-05
Mg-Ru-Zr,0.0291245,9.47e-05
Mg-Sb-Sc,-0.3978886,9.47e-05
Mg-Sb-Si,-0.1493709,9.47e-05
Mg-Sb-Sn,-0.1634714,9.47e-05
Mg-Sb-Ta,0.097007,9.47e-05
Mg-Sb-Te,-0.5150234,9.47e-05
Mg-Sb-Ti,-0.1705713,9.47e-05
Mg-Sb-V,0.1048726,9.47e-05
Mg-Sb-W,0.2156506,9.47e-05
Mg-Sb-Y,-0.4576541,9.47e-05
Mg-Sb-Zn,-0.1049535,9.47e-05
Mg-Sb-Zr,-0.2924537,9.47e-05
Mg-Sc-Si,-0.3614648,9.47e-05
Mg-Sc-Sn,-0.2345157,9.47e-05
Mg-Sc-Ta,0.2356942,9.47e-05
Mg-Sc-Te,-0.7445026,9.47e-05
Mg-Sc-Ti,0.1467245,9.47e-05
Mg-Sc-V,0.2700139,9.47e-05
Mg-Sc-W,0.2820843,9.47e-05
Mg-Sc-Y,0.0481161,9.47e-05
Mg-Sc-Zn,-0.0723602,9.47e-05
Mg-Sc-Zr,0.0754608,9.47e-05
Mg-Si-Sn,-0.0606758,9.47e-05
Mg-Si-Ta,-0.1096898,9.47e-05
Mg-Si-Te,-0.5170491,9.47e-05
Mg-Si-Ti,-0.298032,9.47e-05
Mg-Si-V,-0.1528851,9.47e-05
Mg-Si-W,0.0485559,9.47e-05
Mg-Si-Y,-0.3575891,9.47e-05
Mg-Si-Zn,-0.043638,9.47e-05
Mg-Si-Zr,-0.3251527,9.47e-05
Mg-Sn-Ta,0.1615092,9.47e-05
Mg-Sn-Te,-0.4819813,9.47e-05
Mg-Sn-Ti,-0.0454991,9.47e-05
Mg-Sn-V,0.1883733,9.47e-05
Mg-Sn-W,0.4025441,9.47e-05
Mg-Sn-Y,-0.2723061,9.47e-05
Mg-Sn-Zn,0.0004419,9.47e-05
Mg-Sn-Zr,-0.1551743,9.47e-05
Mg-Ta-Te,-0.1694759,9.47e-05
Mg-Ta-Ti,0.248527,9.47e-05
Mg-Ta-V,0.3269546,9.47e-05
Mg-Ta-W,0.2920233,9.47e-05
Mg-Ta-Y,0.3102909,9.47e-05
Mg-Ta-Zn,0.1752684,9.47e-05
Mg-Ta-Zr,0.2363054,9.47e-05
Mg-Te-Ti,-0.4396687,9.47e-05
Mg-Te-V,-0.2354546,9.47e-05
Mg-Te-W,-0.0043897,9.47e-05
Mg-Te-Y,-0.8376624,9.47e-05
Mg-Te-Zn,-0.4866121,9.47e-05
Mg-Te-Zr,-0.5551819,9.47e-05
Mg-Ti-V,0.2561552,9.47e-05
Mg-Ti-W,0.2419514,9.47e-05
Mg-Ti-Y,0.1922168,9.47e-05
Mg-Ti-Zn,0.0305154,9.47e-05
Mg-Ti-Zr,0.1578811,9.47e-05
Mg-V-W,0.3056102,9.47e-05
Mg-V-Y,0.3439845,9.47e-05
Mg-V-Zn,0.174401,9.47e-05
Mg-V-Zr,0.2805327,9.47e-05
Mg-W-Y,0.4028455,9.47e-05
Mg-W-Zn,0.2876214,9.47e-05
Mg-W-Zr,0.2840978,9.47e-05
Mg-Y-Zn,-0.0614925,9.47e-05
Mg-Y-Zr,0.108086,9.47e-05
Mg-Zn-Zr,-0.0169739,9.47e-05
Mn-Mo-Nb,0.0419422,9.47e-05
Mn-Mo-Ni,0.0917593,9.47e-05
Mn-Mo-Os,0.2222921,9.47e-05
Mn-Mo-Pb,0.4936782,9.47e-05
Mn-Mo-Pd,0.0576418,9.47e-05
Mn-Mo-Pt,-0.0862125,9.47e-05
Mn-Mo-Re,0.1378646,9.47e-05
Mn-Mo-Rh,0.0616487,9.47e-05
Mn-Mo-Ru,0.1881424,9.47e-05
Mn-Mo-Sb,0.174023,9.47e-05
Mn-Mo-Sc,0.1821793,9.47e-05
Mn-Mo-Si,-0.315197,9.47e-05
Mn-Mo-Sn,0.2994977,9.47e-05
Mn-Mo-Ta,0.0065622,9.47e-05
Mn-Mo-Te,0.1311393,9.47e-05
Mn-Mo-Ti,-0.0278687,9.47e-05
Mn-Mo-V,-0.0618765,9.47e-05
Mn-Mo-W,0.1008709,9.47e-05
Mn-Mo-Y,0.3672383,9.47e-05
Mn-Mo-Zn,0.1286568,9.47e-05
Mn-Mo-Zr,0.1501231,9.47e-05
Mn-Nb-Ni,0.0116807,9.47e-05
Mn-Nb-Os,0.1015852,9.47e-05
Mn-Nb-Pb,0.4068065,9.47e-05
Mn-Nb-Pd,-0.0786807,9.47e-05
Mn-Nb-Pt,-0.2443239,9.47e-05
Mn-Nb-Re,0.024146,9.47e-05
Mn-Nb-Rh,-0.072044,9.47e-05
Mn-Nb-Ru,0.0602201,9.47e-05
Mn-Nb-Sb,0.0728932,9.47e-05
Mn-Nb-Sc,0.1676453,9.47e-05
Mn-Nb-Si,-0.4089465,9.47e-05
Mn-Nb-Sn,0.1119986,9.47e-05
Mn-Nb-Ta,0.0434817,9.47e-05
Mn-Nb-Te,0.0300525,9.47e-05
Mn-Nb-Ti,0.0109122,9.47e-05
Mn-Nb-V,-0.0036739,9.47e-05
Mn-Nb-W,0.0627117,9.47e-05
Mn-Nb-Y,0.3190649,9.47e-05
Mn-Nb-Zn,0.0679545,9.47e-05
Mn-Nb-Zr,0.136524,9.47e-05
Mn-Ni-Os,0.1701903,9.47e-05
Mn-Ni-Pb,0.3219314,9.47e-05
Mn-Ni-Pd,0.0315844,9.47e-05
Mn-Ni-Pt,-0.0432822,9.47e-05
Mn-Ni-Re,0.0943029,9.47e-05
Mn-Ni-Rh,0.1012772,9.47e-05
Mn-Ni-Ru,0.1471288,9.47e-05
Mn-Ni-Sb,0.061336,9.47e-05
Mn-Ni-Sc,-0.0104938,9.47e-05
Mn-Ni-Si,-0.4257147,9.47e-05
Mn-Ni-Sn,0.1435603,9.47e-05
Mn-Ni-Ta,-0.0226995,9.47e-05
Mn-Ni-Te,-0.0264705,9.47e-05
Mn-Ni-Ti,-0.1404265,9.47e-05
Mn-Ni-V,-0.1049395,9.47e-05
Mn-Ni-W,0.1128786,9.47e-05
Mn-Ni-Y,0.1387425,9.47e-05
Mn-Ni-Zn,-0.0213173,9.47e-05
Mn-Ni-Zr,0.0126985,9.47e-05
Mn-Os-Pb,0.5949202,9.47e-05
Mn-Os-Pd,0.1947538,9.47e-05
Mn-Os-Pt,0.1217364,9.47e-05
Mn-Os-Re,0.2004594,9.47e-05
Mn-Os-Rh,0.2080993,9.47e-05
Mn-Os-Ru,0.2467307,9.47e-05
Mn-Os-Sb,0.3458703,9.47e-05
Mn-Os-Sc,0.1466529,9.47e-05
Mn-Os-Si,-0.224347,9.47e-05
Mn-Os-Sn,0.354742,9.47e-05
Mn-Os-Ta,0.0530152,9.47e-05
Mn-Os-Te,0.2858933,9.47e-05
Mn-Os-Ti,-0.0716965,9.47e-05
Mn-Os-V,-0.0583498,9.47e-05
Mn-Os-W,0.2372838,9.47e-05
Mn-Os-Y,0.362933,9.47e-05
Mn-Os-Zn,0.1999491,9.47e-05
Mn-Os-Zr,0.1379766,9.47e-05
Mn-Pb-Pd,0.1719231,9.47e-05
Mn-Pb-Pt,0.165085,9.47e-05
Mn-Pb-Re,0.5189154,9.47e-05
Mn-Pb-Rh,0.3604051,9.47e-05
Mn-Pb-Ru,0.4786701,9.47e-05
Mn-Pb-Sb,0.2740257,9.47e-05
Mn-Pb-Sc,0.211768,9.47e-05
Mn-Pb-Si,0.0386106,9.47e-05
Mn-Pb-Sn,0.3367466,9.47e-05
Mn-Pb-Ta,0.4649837,9.47e-05
Mn-Pb-Te,0.1250047,9.47e-05
Mn-Pb-Ti,0.2579018,9.47e-05
Mn-Pb-V,0.397032,9.47e-05
Mn-Pb-W,0.5749209,9.47e-05
Mn-Pb-Y,0.2429351,9.47e-05
Mn-Pb-Zn,0.3272348,9.47e-05
Mn-Pb-Zr,0.2820158,9.47e-05
Mn-Pd-Pt,-0.0691796,9.47e-05
Mn-Pd-Re,0.1155526,9.47e-05
Mn-Pd-Rh,0.0821558,9.47e-05
Mn-Pd-Ru,0.1476742,9.47e-05
Mn-Pd-Sb,-0.0962841,9.47e-05
Mn-Pd-Sc,-0.2227363,9.47e-05
Mn-Pd-Si,-0.4297933,9.47e-05
Mn-Pd-Sn,-0.0725612,9.47e-05
Mn-Pd-Ta,-0.1068145,9.47e-05
Mn-Pd-Te,-0.129127,9.47e-05
Mn-Pd-Ti,-0.2531073,9.47e-05
Mn-Pd-V,-0.1368695,9.47e-05
Mn-Pd-W,0.0926885,9.47e-05
Mn-Pd-Y,-0.1141186,9.47e-05
Mn-Pd-Zn,-0.1617092,9.47e-05
Mn-Pd-Zr,-0.159488,9.47e-05
Mn-Pt-Re,0.0095524,9.47e-05
Mn-Pt-Rh,0.0177175,9.47e-05
Mn-Pt-Ru,0.0862559,9.47e-05
Mn-Pt-Sb,-0.0944385,9.47e-05
Mn-Pt-Sc,-0.3948455,9.47e-05
Mn-Pt-Si,-0.533578,9.47e-05
Mn-Pt-Sn,-0.055902,9.47e-05
Mn-Pt-Ta,-0.2770742,9.47e-05
Mn-Pt-Te,-0.1577423,9.47e-05
Mn-Pt-Ti,-0.4310734,9.47e-05
Mn-Pt-V,-0.3049336,9.47e-05
Mn-Pt-W,-0.0521272,9.47e-05
Mn-Pt-Y,-0.2739141,9.47e-05
Mn-Pt-Zn,-0.2039697,9.47e-05
Mn-Pt-Zr,-0.32844,9.47e-05
Mn-Re-Rh,0.0854252,9.47e-05
Mn-Re-Ru,0.1687973,9.47e-05
Mn-Re-Sb,0.2375702,9.47e-05
Mn-Re-Sc,0.1285226,9.47e-05
Mn-Re-Si,-0.2579701,9.47e-05
Mn-Re-Sn,0.2931633,9.47e-05
Mn-Re-Ta,-0.0232235,9.47e-05
Mn-Re-Te,0.231385,9.47e-05
Mn-Re-Ti,-0.1173707,9.47e-05
Mn-Re-V,-0.1257807,9.47e-05
Mn-Re-W,0.1447811,9.47e-05
Mn-Re-Y,0.3553715,9.47e-05
Mn-Re-Zn,0.1565146,9.47e-05
Mn-Re-Zr,0.10272,9.47e-05
Mn-Rh-Ru,0.1766256,9.47e-05
Mn-Rh-Sb,-0.0087671,9.47e-05
Mn-Rh-Sc,-0.160847,9.47e-05
Mn-Rh-Si,-0.5007729,9.47e-05
Mn-Rh-Sn,0.0379258,9.47e-05
Mn-Rh-Ta,-0.1172717,9.47e-05
Mn-Rh-Te,-0.0247704,9.47e-05
Mn-Rh-Ti,-0.2362571,9.47e-05
Mn-Rh-V,-0.1460738,9.47e-05
Mn-Rh-W,0.0776088,9.47e-05
Mn-Rh-Y,-0.0117733,9.47e-05
Mn-Rh-Zn,-0.0252597,9.47e-05
Mn-Rh-Zr,-0.1129268,9.47e-05
Mn-Ru-Sb,0.1994706,9.47e-05
Mn-Ru-Sc,0.0792562,9.47e-05
Mn-Ru-Si,-0.3369015,9.47e-05
Mn-Ru-Sn,0.2829753,9.47e-05
Mn-Ru-Ta,0.012137,9.47e-05
Mn-Ru-Te,0.1133896,9.47e-05
Mn-Ru-Ti,-0.106543,9.47e-05
Mn-Ru-V,-0.0746927,9.47e-05
Mn-Ru-W,0.1969355,9.47e-05
Mn-Ru-Y,0.275242,9.47e-05
Mn-Ru-Zn,0.1141805,9.47e-05
Mn-Ru-Zr,0.0767302,9.47e-05
Mn-Sb-Sc,-0.1489568,9.47e-05
Mn-Sb-Si,-0.1219258,9.47e-05
Mn-Sb-Sn,0.1411407,9.47e-05
Mn-Sb-Ta,0.1333244,9.47e-05
Mn-Sb-Te,0.0349783,9.47e-05
Mn-Sb-Ti,-0.1083205,9.47e-05
Mn-Sb-V,0.0560249,9.47e-05
Mn-Sb-W,0.2591979,9.47e-05
Mn-Sb-Y,-0.1229244,9.47e-05
Mn-Sb-Zn,0.1010389,9.47e-05
Mn-Sb-Zr,-0.0851552,9.47e-05
Mn-Sc-Si,-0.426652,9.47e-05
Mn-Sc-Sn,-0.0225359,9.47e-05
Mn-Sc-Ta,0.1793793,9.47e-05
Mn-Sc-Te,-0.2871331,9.47e-05
Mn-Sc-Ti,0.1163431,9.47e-05
Mn-Sc-V,0.128534,9.47e-05
Mn-Sc-W,0.2329994,9.47e-05
Mn-Sc-Y,0.2902136,9.47e-05
Mn-Sc-Zn,0.0410001,9.47e-05
Mn-Sc-Zr,0.1901271,9.47e-05
Mn-Si-Sn,-0.0701827,9.47e-05
Mn-Si-Ta,-0.3874914,9.47e-05
Mn-Si-Te,-0.2811663,9.47e-05
Mn-Si-Ti,-0.5499001,9.47e-05
Mn-Si-V,-0.5158518,9.47e-05
Mn-Si-W,-0.2220158,9.47e-05
Mn-Si-Y,-0.3369783,9.47e-05
Mn-Si-Zn,-0.1517645,9.47e-05
Mn-Si-Zr,-0.4319731,9.47e-05
Mn-Sn-Ta,0.1608746,9.47e-05
Mn-Sn-Te,0.0310685,9.47e-05
Mn-Sn-Ti,-0.0202002,9.47e-05
Mn-Sn-V,0.1025737,9.47e-05
Mn-Sn-W,0.4091395,9.47e-05
Mn-Sn-Y,0.0254717,9.47e-05
Mn-Sn-Zn,0.1694824,9.47e-05
Mn-Sn-Zr,0.0151723,9.47e-05
Mn-Ta-Te,0.0752791,9.47e-05
Mn-Ta-Ti,0.0055312,9.47e-05
Mn-Ta-V,-0.0271398,9.47e-05
Mn-Ta-W,0.030324,9.47e-05
Mn-Ta-Y,0.3397739,9.47e-05
Mn-Ta-Zn,0.0760142,9.47e-05
Mn-Ta-Zr,0.1383573,9.47e-05
Mn-Te-Ti,-0.1689802,9.47e-05
Mn-Te-V,-0.0758646,9.47e-05
Mn-Te-W,0.2475953,9.47e-05
Mn-Te-Y,-0.294495,9.47e-05
Mn-Te-Zn,-0.072182,9.47e-05
Mn-Te-Zr,-0.1394456,9.47e-05
Mn-Ti-V,-0.0720057,9.47e-05
Mn-Ti-W,0.0061855,9.47e-05
Mn-Ti-Y,0.2476334,9.47e-05
Mn-Ti-Zn,-0.0428053,9.47e-05
Mn-Ti-Zr,0.0858665,9.47e-05
Mn-V-W,-0.0412543,9.47e-05
Mn-V-Y,0.2883024,9.47e-05
Mn-V-Zn,-0.0100183,9.47e-05
Mn-V-Zr,0.0974195,9.47e-05
Mn-W-Y,0.4395584,9.47e-05
Mn-W-Zn,0.1955971,9.47e-05
Mn-W-Zr,0.1933796,9.47e-05
Mn-Y-Zn,0.1376656,9.47e-05
Mn-Y-Zr,0.3085502,9.47e-05
Mn-Zn-Zr,0.054753,9.47e-05
Mo-Nb-Ni,-0.0167721,9.47e-05
Mo-Nb-Os,0.0695988,9.47e-05
Mo-Nb-Pb,0.3384484,9.47e-05
Mo-Nb-Pd,-0.09538,9.47e-05
Mo-Nb-Pt,-0.3024132,9.47e-05
Mo-Nb-Re,-0.0307832,9.47e-05
Mo-Nb-Rh,-0.1763766,9.47e-05
Mo-Nb-Ru,0.00863,9.47e-05
Mo-Nb-Sb,-0.0036235,9.47e-05
Mo-Nb-Sc,0.0702638,9.47e-05
Mo-Nb-Si,-0.4406601,9.47e-05
Mo-Nb-Sn,0.1037868,9.47e-05
Mo-Nb-Ta,-0.0851879,9.47e-05
Mo-Nb-Te,0.0391356,9.47e-05
Mo-Nb-Ti,-0.0603029,9.47e-05
Mo-Nb-V,-0.0485643,9.47e-05
Mo-Nb-W,-0.0537633,9.47e-05
Mo-Nb-Y,0.2526962,9.47e-05
Mo-Nb-Zn,0.0281303,9.47e-05
Mo-Nb-Zr,0.0205485,9.47e-05
Mo-Ni-Os,0.2400018,9.47e-05
Mo-Ni-Pb,0.3553712,9.47e-05
Mo-Ni-Pd,0.116683,9.47e-05
Mo-Ni-Pt,0.0004266,9.47e-05
Mo-Ni-Re,0.1411716,9.47e-05
Mo-Ni-Rh,0.0987425,9.47e-05
Mo-Ni-Ru,0.1973365,9.47e-05
Mo-Ni-Sb,0.0866172,9.47e-05
Mo-Ni-Sc,-0.0060773,9.47e-05
Mo-Ni-Si,-0.3556304,9.47e-05
Mo-Ni-Sn,0.2371464,9.47e-05
Mo-Ni-Ta,-0.0495712,9.47e-05
Mo-Ni-Te,0.0844106,9.47e-05
Mo-Ni-Ti,-0.1098436,9.47e-05
Mo-Ni-V,-0.048032,9.47e-05
Mo-Ni-W,0.0982014,9.47e-05
Mo-Ni-Y,0.1741717,9.47e-05
Mo-Ni-Zn,0.0406564,9.47e-05
Mo-Ni-Zr,-0.0014791,9.47e-05
Mo-Os-Pb,0.6248265,9.47e-05
Mo-Os-Pd,0.2763189,9.47e-05
Mo-Os-Pt,0.1619115,9.47e-05
Mo-Os-Re,0.2437944,9.47e-05
Mo-Os-Rh,0.202031,9.47e-05
Mo-Os-Ru,0.2934048,9.47e-05
Mo-Os-Sb,0.3676179,9.47e-05
Mo-Os-Sc,0.1475358,9.47e-05
Mo-Os-Si,-0.1577963,9.47e-05
Mo-Os-Sn,0.4447946,9.47e-05
Mo-Os-Ta,0.0226099,9.47e-05
Mo-Os-Te,0.3932407,9.47e-05
Mo-Os-Ti,-0.0446472,9.47e-05
Mo-Os-V,-0.004976,9.47e-05
Mo-Os-W,0.219073,9.47e-05
Mo-Os-Y,0.3948285,9.47e-05
Mo-Os-Zn,0.2583893,9.47e-05
Mo-Os-Zr,0.1202654,9.47e-05
Mo-Pb-Pd,0.2171165,9.47e-05
Mo-Pb-Pt,0.1688885,9.47e-05
Mo-Pb-Re,0.5258788,9.47e-05
Mo-Pb-Rh,0.3179652,9.47e-05
Mo-Pb-Ru,0.4889726,9.47e-05
Mo-Pb-Sb,0.2594016,9.47e-05
Mo-Pb-Sc,0.1762792,9.47e-05
Mo-Pb-Si,0.0687896,9.47e-05
Mo-Pb-Sn,0.3904274,9.47e-05
Mo-Pb-Ta,0.3982067,9.47e-05
Mo-Pb-Te,0.1959805,9.47e-05
