,mix_enthalpy,config_entropy
Hf-Nb-Rh-V,-0.4,0.0001195
Hf-Nb-Rh-W,-0.3775,0.0001195
Hf-Nb-Rh-Zn,-0.48,0.0001195
Hf-Nb-Rh-Zr,-0.51,0.0001195
Hf-Nb-Ta-Ti,-0.025,0.0001195
Hf-Nb-Ta-V,0.0375,0.0001195
Hf-Nb-Ta-W,-0.0325,0.0001195
Hf-Nb-Ta-Zn,-0.05,0.0001195
Hf-Nb-Ta-Zr,0.0025,0.0001195
Hf-Nb-Ti-V,0.01,0.0001195
Hf-Nb-Ti-W,-0.0475,0.0001195
Hf-Nb-Ti-Zn,-0.12,0.0001195
Hf-Nb-Ti-Zr,-0.03,0.0001195
Hf-Nb-V-W,0.0075,0.0001195
Hf-Nb-V-Zn,-0.02,0.0001195
Hf-Nb-V-Zr,0.06,0.0001195
Hf-Nb-W-Zn,-0.0075,0.0001195
Hf-Nb-W-Zr,0.01,0.0001195
Hf-Nb-Zn-Zr,-0.11,0.0001195
Hf-Ni-Os-Pd,-0.49,0.0001195
Hf-Ni-Os-Pt,-0.6075,0.0001195
Hf-Ni-Os-Re,-0.5225,0.0001195
Hf-Ni-Os-Rh,-0.5875,0.0001195
Hf-Ni-Os-Ta,-0.4825,0.0001195
Hf-Ni-Os-Ti,-0.6025,0.0001195
Hf-Ni-Os-V,-0.485,0.0001195
Hf-Ni-Os-W,-0.3375,0.0001195
Hf-Ni-Os-Zn,-0.475,0.0001195
Hf-Ni-Os-Zr,-0.515,0.0001195
Hf-Ni-Pd-Pt,-0.465,0.0001195
Hf-Ni-Pd-Re,-0.33,0.0001195
Hf-Ni-Pd-Rh,-0.4475,0.0001195
Hf-Ni-Pd-Ta,-0.3225,0.0001195
Hf-Ni-Pd-Ti,-0.455,0.0001195
Hf-Ni-Pd-V,-0.28,0.0001195
Hf-Ni-Pd-W,-0.17,0.0001195
Hf-Ni-Pd-Zn,-0.43,0.0001195
Hf-Ni-Pd-Zr,-0.4325,0.0001195
Hf-Ni-Pt-Re,-0.465,0.0001195
Hf-Ni-Pt-Rh,-0.565,0.0001195
Hf-Ni-Pt-Ta,-0.4925,0.0001195
Hf-Ni-Pt-Ti,-0.63,0.0001195
Hf-Ni-Pt-V,-0.4475,0.0001195
Hf-Ni-Pt-W,-0.325,0.0001195
Hf-Ni-Pt-Zn,-0.53,0.0001195
Hf-Ni-Pt-Zr,-0.605,0.0001195
Hf-Ni-Re-Rh,-0.47,0.0001195
Hf-Ni-Re-Ta,-0.3175,0.0001195
Hf-Ni-Re-Ti,-0.4225,0.0001195
Hf-Ni-Re-V,-0.3175,0.0001195
Hf-Ni-Re-W,-0.1825,0.0001195
Hf-Ni-Re-Zn,-0.295,0.0001195
Hf-Ni-Re-Zr,-0.33,0.0001195
Hf-Ni-Rh-Ta,-0.4775,0.0001195
Hf-Ni-Rh-Ti,-0.5925,0.0001195
Hf-Ni-Rh-V,-0.4325,0.0001195
Hf-Ni-Rh-W,-0.325,0.0001195
Hf-Ni-Rh-Zn,-0.5025,0.0001195
Hf-Ni-Rh-Zr,-0.555,0.0001195
Hf-Ni-Ta-Ti,-0.22,0.0001195
Hf-Ni-Ta-V,-0.13,0.0001195
Hf-Ni-Ta-W,-0.115,0.0001195
Hf-Ni-Ta-Zn,-0.2075,0.0001195
Hf-Ni-Ta-Zr,-0.1775,0.0001195
Hf-Ni-Ti-V,-0.205,0.0001195
Hf-Ni-Ti-W,-0.1775,0.0001195
Hf-Ni-Ti-Zn,-0.325,0.0001195
Hf-Ni-Ti-Zr,-0.2575,0.0001195
Hf-Ni-V-W,-0.095,0.0001195
Hf-Ni-V-Zn,-0.1975,0.0001195
Hf-Ni-V-Zr,-0.14,0.0001195
Hf-Ni-W-Zn,-0.1,0.0001195
Hf-Ni-W-Zr,-0.105,0.0001195
Hf-Ni-Zn-Zr,-0.3,0.0001195
Hf-Os-Pd-Pt,-0.635,0.0001195
Hf-Os-Pd-Re,-0.5225,0.0001195
Hf-Os-Pd-Rh,-0.605,0.0001195
Hf-Os-Pd-Ta,-0.5425,0.0001195
Hf-Os-Pd-Ti,-0.6775,0.0001195
Hf-Os-Pd-V,-0.515,0.0001195
Hf-Os-Pd-W,-0.3625,0.0001195
Hf-Os-Pd-Zn,-0.5675,0.0001195
Hf-Os-Pd-Zr,-0.6225,0.0001195
Hf-Os-Pt-Re,-0.6575,0.0001195
Hf-Os-Pt-Rh,-0.7225,0.0001195
Hf-Os-Pt-Ta,-0.7125,0.0001195
Hf-Os-Pt-Ti,-0.8525,0.0001195
Hf-Os-Pt-V,-0.6825,0.0001195
Hf-Os-Pt-W,-0.5175,0.0001195
Hf-Os-Pt-Zn,-0.6675,0.0001195
Hf-Os-Pt-Zr,-0.795,0.0001195
Hf-Os-Re-Rh,-0.65,0.0001195
Hf-Os-Re-Ta,-0.56,0.0001195
Hf-Os-Re-Ti,-0.6675,0.0001195
Hf-Os-Re-V,-0.575,0.0001195
Hf-Os-Re-W,-0.3975,0.0001195
Hf-Os-Re-Zn,-0.455,0.0001195
Hf-Os-Re-Zr,-0.5425,0.0001195
Hf-Os-Rh-Ta,-0.685,0.0001195
Hf-Os-Rh-Ti,-0.8025,0.0001195
Hf-Os-Rh-V,-0.655,0.0001195
Hf-Os-Rh-W,-0.505,0.0001195
Hf-Os-Rh-Zn,-0.6275,0.0001195
Hf-Os-Rh-Zr,-0.7325,0.0001195
Hf-Os-Ta-Ti,-0.4925,0.0001195
Hf-Os-Ta-V,-0.415,0.0001195
Hf-Os-Ta-W,-0.3575,0.0001195
Hf-Os-Ta-Zn,-0.395,0.0001195
Hf-Os-Ta-Zr,-0.4175,0.0001195
Hf-Os-Ti-V,-0.4925,0.0001195
Hf-Os-Ti-W,-0.4225,0.0001195
Hf-Os-Ti-Zn,-0.515,0.0001195
Hf-Os-Ti-Zr,-0.5,0.0001195
Hf-Os-V-W,-0.3525,0.0001195
Hf-Os-V-Zn,-0.4,0.0001195
Hf-Os-V-Zr,-0.395,0.0001195
Hf-Os-W-Zn,-0.26,0.0001195
Hf-Os-W-Zr,-0.3175,0.0001195
Hf-Os-Zn-Zr,-0.4575,0.0001195
Hf-Pd-Pt-Re,-0.495,0.0001195
Hf-Pd-Pt-Rh,-0.6125,0.0001195
Hf-Pd-Pt-Ta,-0.5825,0.0001195
Hf-Pd-Pt-Ti,-0.735,0.0001195
Hf-Pd-Pt-V,-0.5075,0.0001195
Hf-Pd-Pt-W,-0.38,0.0001195
Hf-Pd-Pt-Zn,-0.6525,0.0001195
Hf-Pd-Pt-Zr,-0.7425,0.0001195
Hf-Pd-Re-Rh,-0.49,0.0001195
Hf-Pd-Re-Ta,-0.38,0.0001195
Hf-Pd-Re-Ti,-0.5,0.0001195
Hf-Pd-Re-V,-0.35,0.0001195
Hf-Pd-Re-W,-0.21,0.0001195
Hf-Pd-Re-Zn,-0.39,0.0001195
Hf-Pd-Re-Zr,-0.44,0.0001195
Hf-Pd-Rh-Ta,-0.5575,0.0001195
Hf-Pd-Rh-Ti,-0.6875,0.0001195
Hf-Pd-Rh-V,-0.4825,0.0001195
Hf-Pd-Rh-W,-0.37,0.0001195
Hf-Pd-Rh-Zn,-0.615,0.0001195
Hf-Pd-Rh-Zr,-0.6825,0.0001195
Hf-Pd-Ta-Ti,-0.3575,0.0001195
Hf-Pd-Ta-V,-0.2225,0.0001195
Hf-Pd-Ta-W,-0.2025,0.0001195
Hf-Pd-Ta-Zn,-0.3625,0.0001195
Hf-Pd-Ta-Zr,-0.3475,0.0001195
Hf-Pd-Ti-V,-0.3125,0.0001195
Hf-Pd-Ti-W,-0.28,0.0001195
Hf-Pd-Ti-Zn,-0.495,0.0001195
Hf-Pd-Ti-Zr,-0.4425,0.0001195
Hf-Pd-V-W,-0.1525,0.0001195
Hf-Pd-V-Zn,-0.3225,0.0001195
Hf-Pd-V-Zr,-0.28,0.0001195
Hf-Pd-W-Zn,-0.22,0.0001195
Hf-Pd-W-Zr,-0.24,0.0001195
Hf-Pd-Zn-Zr,-0.5025,0.0001195
Hf-Pt-Re-Rh,-0.625,0.0001195
Hf-Pt-Re-Ta,-0.5675,0.0001195
Hf-Pt-Re-Ti,-0.6925,0.0001195
Hf-Pt-Re-V,-0.535,0.0001195
Hf-Pt-Re-W,-0.3825,0.0001195
Hf-Pt-Re-Zn,-0.5075,0.0001195
Hf-Pt-Re-Zr,-0.63,0.0001195
Hf-Pt-Rh-Ta,-0.7275,0.0001195
Hf-Pt-Rh-Ti,-0.8625,0.0001195
Hf-Pt-Rh-V,-0.65,0.0001195
Hf-Pt-Rh-W,-0.525,0.0001195
Hf-Pt-Rh-Zn,-0.715,0.0001195
Hf-Pt-Rh-Zr,-0.855,0.0001195
Hf-Pt-Ta-Ti,-0.585,0.0001195
Hf-Pt-Ta-V,-0.4425,0.0001195
Hf-Pt-Ta-W,-0.41,0.0001195
Hf-Pt-Ta-Zn,-0.515,0.0001195
Hf-Pt-Ta-Zr,-0.5725,0.0001195
Hf-Pt-Ti-V,-0.5375,0.0001195
Hf-Pt-Ti-W,-0.4925,0.0001195
Hf-Pt-Ti-Zn,-0.6525,0.0001195
Hf-Pt-Ti-Zr,-0.6725,0.0001195
Hf-Pt-V-W,-0.3575,0.0001195
Hf-Pt-V-Zn,-0.4725,0.0001195
Hf-Pt-V-Zr,-0.5025,0.0001195
Hf-Pt-W-Zn,-0.3575,0.0001195
Hf-Pt-W-Zr,-0.45,0.0001195
Hf-Pt-Zn-Zr,-0.6575,0.0001195
Hf-Re-Rh-Ta,-0.565,0.0001195
Hf-Re-Rh-Ti,-0.6675,0.0001195
Hf-Re-Rh-V,-0.5325,0.0001195
Hf-Re-Rh-W,-0.395,0.0001195
Hf-Re-Rh-Zn,-0.4925,0.0001195
Hf-Re-Rh-Zr,-0.5925,0.0001195
Hf-Re-Ta-Ti,-0.31,0.0001195
Hf-Re-Ta-V,-0.245,0.0001195
Hf-Re-Ta-W,-0.2,0.0001195
Hf-Re-Ta-Zn,-0.2125,0.0001195
Hf-Re-Ta-Zr,-0.23,0.0001195
Hf-Re-Ti-V,-0.3075,0.0001195
Hf-Re-Ti-W,-0.25,0.0001195
Hf-Re-Ti-Zn,-0.3175,0.0001195
Hf-Re-Ti-Zr,-0.2975,0.0001195
Hf-Re-V-W,-0.1925,0.0001195
Hf-Re-V-Zn,-0.215,0.0001195
Hf-Re-V-Zr,-0.205,0.0001195
Hf-Re-W-Zn,-0.0875,0.0001195
Hf-Re-W-Zr,-0.14,0.0001195
Hf-Re-Zn-Zr,-0.255,0.0001195
Hf-Rh-Ta-Ti,-0.54,0.0001195
Hf-Rh-Ta-V,-0.42,0.0001195
Hf-Rh-Ta-W,-0.4025,0.0001195
Hf-Rh-Ta-Zn,-0.48,0.0001195
Hf-Rh-Ta-Zr,-0.515,0.0001195
Hf-Rh-Ti-V,-0.4925,0.0001195
Hf-Rh-Ti-W,-0.4625,0.0001195
Hf-Rh-Ti-Zn,-0.595,0.0001195
Hf-Rh-Ti-Zr,-0.5925,0.0001195
Hf-Rh-V-W,-0.35,0.0001195
Hf-Rh-V-Zn,-0.4375,0.0001195
Hf-Rh-V-Zr,-0.445,0.0001195
Hf-Rh-W-Zn,-0.3375,0.0001195
Hf-Rh-W-Zr,-0.4075,0.0001195
Hf-Rh-Zn-Zr,-0.5875,0.0001195
Hf-Ta-Ti-V,0.015,0.0001195
Hf-Ta-Ti-W,-0.0475,0.0001195
Hf-Ta-Ti-Zn,-0.095,0.0001195
Hf-Ta-Ti-Zr,-0.01,0.0001195
Hf-Ta-V-W,-0.005,0.0001195
Hf-Ta-V-Zn,-0.0075,0.0001195
Hf-Ta-V-Zr,0.0675,0.0001195
Hf-Ta-W-Zn,0.0,0.0001195
Hf-Ta-W-Zr,0.0125,0.0001195
Hf-Ta-Zn-Zr,-0.0825,0.0001195
Hf-Ti-V-W,-0.025,0.0001195
Hf-Ti-V-Zn,-0.0825,0.0001195
Hf-Ti-V-Zr,0.03,0.0001195
Hf-Ti-W-Zn,-0.0625,0.0001195
Hf-Ti-W-Zr,-0.0125,0.0001195
Hf-Ti-Zn-Zr,-0.1625,0.0001195
Hf-V-W-Zn,0.0175,0.0001195
Hf-V-W-Zr,0.0575,0.0001195
Hf-V-Zn-Zr,-0.0475,0.0001195
Hf-W-Zn-Zr,-0.02,0.0001195
Ir-Mg-Mn-Mo,-0.1325,0.0001195
Ir-Mg-Mn-Nb,-0.2125,0.0001195
Ir-Mg-Mn-Ni,-0.195,0.0001195
Ir-Mg-Mn-Os,-0.375,0.0001195
Ir-Mg-Mn-Pd,-0.3075,0.0001195
Ir-Mg-Mn-Pt,-0.375,0.0001195
Ir-Mg-Mn-Re,-0.2475,0.0001195
Ir-Mg-Mn-Rh,-0.3375,0.0001195
Ir-Mg-Mn-Ta,-0.23,0.0001195
Ir-Mg-Mn-Ti,-0.3725,0.0001195
Ir-Mg-Mn-V,-0.2425,0.0001195
Ir-Mg-Mn-W,-0.0925,0.0001195
Ir-Mg-Mn-Zn,-0.2325,0.0001195
Ir-Mg-Mn-Zr,-0.3,0.0001195
Ir-Mg-Mo-Nb,-0.25,0.0001195
Ir-Mg-Mo-Ni,-0.195,0.0001195
Ir-Mg-Mo-Os,-0.3625,0.0001195
Ir-Mg-Mo-Pd,-0.28,0.0001195
Ir-Mg-Mo-Pt,-0.3725,0.0001195
Ir-Mg-Mo-Re,-0.245,0.0001195
Ir-Mg-Mo-Rh,-0.3625,0.0001195
Ir-Mg-Mo-Ta,-0.2675,0.0001195
Ir-Mg-Mo-Ti,-0.3775,0.0001195
Ir-Mg-Mo-V,-0.23,0.0001195
Ir-Mg-Mo-W,-0.1225,0.0001195
Ir-Mg-Mo-Zn,-0.225,0.0001195
Ir-Mg-Mo-Zr,-0.33,0.0001195
Ir-Mg-Nb-Ni,-0.3025,0.0001195
Ir-Mg-Nb-Os,-0.49,0.0001195
Ir-Mg-Nb-Pd,-0.4175,0.0001195
Ir-Mg-Nb-Pt,-0.5225,0.0001195
Ir-Mg-Nb-Re,-0.37,0.0001195
Ir-Mg-Nb-Rh,-0.4975,0.0001195
Ir-Mg-Nb-Ta,-0.3075,0.0001195
Ir-Mg-Nb-Ti,-0.4175,0.0001195
Ir-Mg-Nb-V,-0.26,0.0001195
Ir-Mg-Nb-W,-0.205,0.0001195
Ir-Mg-Nb-Zn,-0.3225,0.0001195
Ir-Mg-Nb-Zr,-0.4,0.0001195
Ir-Mg-Ni-Os,-0.425,0.0001195
Ir-Mg-Ni-Pd,-0.3275,0.0001195
Ir-Mg-Ni-Pt,-0.38,0.0001195
Ir-Mg-Ni-Re,-0.3025,0.0001195
Ir-Mg-Ni-Rh,-0.3725,0.0001195
Ir-Mg-Ni-Ta,-0.3175,0.0001195
Ir-Mg-Ni-Ti,-0.475,0.0001195
Ir-Mg-Ni-V,-0.29,0.0001195
Ir-Mg-Ni-W,-0.15,0.0001195
Ir-Mg-Ni-Zn,-0.3425,0.0001195
Ir-Mg-Ni-Zr,-0.4425,0.0001195
Ir-Mg-Os-Pd,-0.475,0.0001195
Ir-Mg-Os-Pt,-0.5275,0.0001195
Ir-Mg-Os-Re,-0.4725,0.0001195
Ir-Mg-Os-Rh,-0.5075,0.0001195
Ir-Mg-Os-Ta,-0.515,0.0001195
Ir-Mg-Os-Ti,-0.675,0.0001195
Ir-Mg-Os-V,-0.5025,0.0001195
Ir-Mg-Os-W,-0.32,0.0001195
Ir-Mg-Os-Zn,-0.4575,0.0001195
Ir-Mg-Os-Zr,-0.61,0.0001195
Ir-Mg-Pd-Pt,-0.46,0.0001195
Ir-Mg-Pd-Re,-0.355,0.0001195
Ir-Mg-Pd-Rh,-0.4425,0.0001195
Ir-Mg-Pd-Ta,-0.43,0.0001195
Ir-Mg-Pd-Ti,-0.6025,0.0001195
Ir-Mg-Pd-V,-0.3725,0.0001195
Ir-Mg-Pd-W,-0.2275,0.0001195
Ir-Mg-Pd-Zn,-0.4875,0.0001195
Ir-Mg-Pd-Zr,-0.6025,0.0001195
Ir-Mg-Pt-Re,-0.425,0.0001195
Ir-Mg-Pt-Rh,-0.495,0.0001195
Ir-Mg-Pt-Ta,-0.535,0.0001195
Ir-Mg-Pt-Ti,-0.7125,0.0001195
Ir-Mg-Pt-V,-0.475,0.0001195
Ir-Mg-Pt-W,-0.3175,0.0001195
Ir-Mg-Pt-Zn,-0.5225,0.0001195
Ir-Mg-Pt-Zr,-0.71,0.0001195
Ir-Mg-Re-Rh,-0.43,0.0001195
Ir-Mg-Re-Ta,-0.39,0.0001195
Ir-Mg-Re-Ti,-0.535,0.0001195
Ir-Mg-Re-V,-0.375,0.0001195
Ir-Mg-Re-W,-0.205,0.0001195
Ir-Mg-Re-Zn,-0.3175,0.0001195
Ir-Mg-Re-Zr,-0.465,0.0001195
Ir-Mg-Rh-Ta,-0.52,0.0001195
Ir-Mg-Rh-Ti,-0.675,0.0001195
Ir-Mg-Rh-V,-0.46,0.0001195
Ir-Mg-Rh-W,-0.3175,0.0001195
Ir-Mg-Rh-Zn,-0.495,0.0001195
Ir-Mg-Rh-Zr,-0.66,0.0001195
Ir-Mg-Ta-Ti,-0.415,0.0001195
Ir-Mg-Ta-V,-0.27,0.0001195
Ir-Mg-Ta-W,-0.22,0.0001195
Ir-Mg-Ta-Zn,-0.3125,0.0001195
Ir-Mg-Ta-Zr,-0.395,0.0001195
Ir-Mg-Ti-V,-0.385,0.0001195
Ir-Mg-Ti-W,-0.3225,0.0001195
Ir-Mg-Ti-Zn,-0.47,0.0001195
Ir-Mg-Ti-Zr,-0.515,0.0001195
Ir-Mg-V-W,-0.185,0.0001195
Ir-Mg-V-Zn,-0.2875,0.0001195
Ir-Mg-V-Zr,-0.3425,0.0001195
Ir-Mg-W-Zn,-0.155,0.0001195
Ir-Mg-W-Zr,-0.2725,0.0001195
Ir-Mg-Zn-Zr,-0.4675,0.0001195
Ir-Mn-Mo-Nb,-0.3175,0.0001195
Ir-Mn-Mo-Ni,-0.2,0.0001195
Ir-Mn-Mo-Os,-0.4075,0.0001195
Ir-Mn-Mo-Pd,-0.19,0.0001195
Ir-Mn-Mo-Pt,-0.2875,0.0001195
Ir-Mn-Mo-Re,-0.3125,0.0001195
Ir-Mn-Mo-Rh,-0.315,0.0001195
Ir-Mn-Mo-Ta,-0.3675,0.0001195
Ir-Mn-Mo-Ti,-0.4625,0.0001195
Ir-Mn-Mo-V,-0.3775,0.0001195
Ir-Mn-Mo-W,-0.2175,0.0001195
Ir-Mn-Mo-Zn,-0.2225,0.0001195
Ir-Mn-Mo-Zr,-0.3325,0.0001195
Ir-Mn-Nb-Ni,-0.31,0.0001195
Ir-Mn-Nb-Os,-0.5375,0.0001195
Ir-Mn-Nb-Pd,-0.33,0.0001195
Ir-Mn-Nb-Pt,-0.44,0.0001195
Ir-Mn-Nb-Re,-0.44,0.0001195
Ir-Mn-Nb-Rh,-0.4525,0.0001195
Ir-Mn-Nb-Ta,-0.41,0.0001195
Ir-Mn-Nb-Ti,-0.505,0.0001195
Ir-Mn-Nb-V,-0.41,0.0001195
Ir-Mn-Nb-W,-0.3025,0.0001195
Ir-Mn-Nb-Zn,-0.3225,0.0001195
Ir-Mn-Nb-Zr,-0.405,0.0001195
Ir-Mn-Ni-Os,-0.41,0.0001195
Ir-Mn-Ni-Pd,-0.1775,0.0001195
Ir-Mn-Ni-Pt,-0.235,0.0001195
Ir-Mn-Ni-Re,-0.31,0.0001195
Ir-Mn-Ni-Rh,-0.265,0.0001195
Ir-Mn-Ni-Ta,-0.3575,0.0001195
Ir-Mn-Ni-Ti,-0.5,0.0001195
Ir-Mn-Ni-V,-0.3775,0.0001195
Ir-Mn-Ni-W,-0.185,0.0001195
Ir-Mn-Ni-Zn,-0.28,0.0001195
Ir-Mn-Ni-Zr,-0.385,0.0001195
Ir-Mn-Os-Pd,-0.365,0.0001195
Ir-Mn-Os-Pt,-0.4225,0.0001195
Ir-Mn-Os-Re,-0.52,0.0001195
Ir-Mn-Os-Rh,-0.44,0.0001195
Ir-Mn-Os-Ta,-0.595,0.0001195
Ir-Mn-Os-Ti,-0.74,0.0001195
Ir-Mn-Os-V,-0.63,0.0001195
Ir-Mn-Os-W,-0.395,0.0001195
Ir-Mn-Os-Zn,-0.435,0.0001195
Ir-Mn-Os-Zr,-0.5925,0.0001195
Ir-Mn-Pd-Pt,-0.22,0.0001195
Ir-Mn-Pd-Re,-0.2675,0.0001195
Ir-Mn-Pd-Rh,-0.24,0.0001195
Ir-Mn-Pd-Ta,-0.375,0.0001195
Ir-Mn-Pd-Ti,-0.5325,0.0001195
Ir-Mn-Pd-V,-0.365,0.0001195
Ir-Mn-Pd-W,-0.1675,0.0001195
Ir-Mn-Pd-Zn,-0.33,0.0001195
Ir-Mn-Pd-Zr,-0.45,0.0001195
Ir-Mn-Pt-Re,-0.3425,0.0001195
Ir-Mn-Pt-Rh,-0.2975,0.0001195
Ir-Mn-Pt-Ta,-0.485,0.0001195
Ir-Mn-Pt-Ti,-0.6475,0.0001195
Ir-Mn-Pt-V,-0.4725,0.0001195
Ir-Mn-Pt-W,-0.2625,0.0001195
Ir-Mn-Pt-Zn,-0.37,0.0001195
Ir-Mn-Pt-Zr,-0.5625,0.0001195
Ir-Mn-Re-Rh,-0.385,0.0001195
Ir-Mn-Re-Ta,-0.4925,0.0001195
Ir-Mn-Re-Ti,-0.6225,0.0001195
Ir-Mn-Re-V,-0.525,0.0001195
Ir-Mn-Re-W,-0.3025,0.0001195
Ir-Mn-Re-Zn,-0.3175,0.0001195
Ir-Mn-Re-Zr,-0.47,0.0001195
Ir-Mn-Rh-Ta,-0.5075,0.0001195
Ir-Mn-Rh-Ti,-0.6475,0.0001195
Ir-Mn-Rh-V,-0.495,0.0001195
Ir-Mn-Rh-W,-0.3,0.0001195
Ir-Mn-Rh-Zn,-0.38,0.0001195
Ir-Mn-Rh-Zr,-0.55,0.0001195
Ir-Mn-Ta-Ti,-0.535,0.0001195
Ir-Mn-Ta-V,-0.4525,0.0001195
Ir-Mn-Ta-W,-0.35,0.0001195
Ir-Mn-Ta-Zn,-0.345,0.0001195
Ir-Mn-Ta-Zr,-0.4325,0.0001195
Ir-Mn-Ti-V,-0.5525,0.0001195
Ir-Mn-Ti-W,-0.4375,0.0001195
Ir-Mn-Ti-Zn,-0.4875,0.0001195
Ir-Mn-Ti-Zr,-0.5375,0.0001195
Ir-Mn-V-W,-0.3625,0.0001195
Ir-Mn-V-Zn,-0.3675,0.0001195
Ir-Mn-V-Zr,-0.4275,0.0001195
Ir-Mn-W-Zn,-0.1825,0.0001195
Ir-Mn-W-Zr,-0.305,0.0001195
Ir-Mn-Zn-Zr,-0.4025,0.0001195
Ir-Mo-Nb-Ni,-0.3375,0.0001195
Ir-Mo-Nb-Os,-0.5525,0.0001195
Ir-Mo-Nb-Pd,-0.33,0.0001195
Ir-Mo-Nb-Pt,-0.465,0.0001195
Ir-Mo-Nb-Re,-0.465,0.0001195
Ir-Mo-Nb-Rh,-0.505,0.0001195
Ir-Mo-Nb-Ta,-0.475,0.0001195
Ir-Mo-Nb-Ti,-0.5375,0.0001195
Ir-Mo-Nb-V,-0.425,0.0001195
Ir-Mo-Nb-W,-0.36,0.0001195
Ir-Mo-Nb-Zn,-0.3425,0.0001195
Ir-Mo-Nb-Zr,-0.4625,0.0001195
Ir-Mo-Ni-Os,-0.3875,0.0001195
Ir-Mo-Ni-Pd,-0.14,0.0001195
Ir-Mo-Ni-Pt,-0.2225,0.0001195
Ir-Mo-Ni-Re,-0.2975,0.0001195
Ir-Mo-Ni-Rh,-0.28,0.0001195
Ir-Mo-Ni-Ta,-0.385,0.0001195
Ir-Mo-Ni-Ti,-0.495,0.0001195
Ir-Mo-Ni-V,-0.355,0.0001195
Ir-Mo-Ni-W,-0.205,0.0001195
Ir-Mo-Ni-Zn,-0.2625,0.0001195
Ir-Mo-Ni-Zr,-0.405,0.0001195
Ir-Mo-Os-Pd,-0.315,0.0001195
Ir-Mo-Os-Pt,-0.3975,0.0001195
Ir-Mo-Os-Re,-0.495,0.0001195
Ir-Mo-Os-Rh,-0.4425,0.0001195
Ir-Mo-Os-Ta,-0.61,0.0001195
Ir-Mo-Os-Ti,-0.7225,0.0001195
Ir-Mo-Os-V,-0.595,0.0001195
Ir-Mo-Os-W,-0.4025,0.0001195
Ir-Mo-Os-Zn,-0.405,0.0001195
Ir-Mo-Os-Zr,-0.6,0.0001195
Ir-Mo-Pd-Pt,-0.18,0.0001195
Ir-Mo-Pd-Re,-0.2275,0.0001195
Ir-Mo-Pd-Rh,-0.2275,0.0001195
Ir-Mo-Pd-Ta,-0.375,0.0001195
Ir-Mo-Pd-Ti,-0.5,0.0001195
Ir-Mo-Pd-V,-0.315,0.0001195
Ir-Mo-Pd-W,-0.16,0.0001195
Ir-Mo-Pd-Zn,-0.285,0.0001195
Ir-Mo-Pd-Zr,-0.4425,0.0001195
Ir-Mo-Pt-Re,-0.3275,0.0001195
Ir-Mo-Pt-Rh,-0.31,0.0001195
Ir-Mo-Pt-Ta,-0.51,0.0001195
Ir-Mo-Pt-Ti,-0.64,0.0001195
Ir-Mo-Pt-V,-0.4475,0.0001195
Ir-Mo-Pt-W,-0.28,0.0001195
Ir-Mo-Pt-Zn,-0.35,0.0001195
Ir-Mo-Pt-Zr,-0.58,0.0001195
Ir-Mo-Re-Rh,-0.3975,0.0001195
Ir-Mo-Re-Ta,-0.5175,0.0001195
Ir-Mo-Re-Ti,-0.615,0.0001195
Ir-Mo-Re-V,-0.5,0.0001195
Ir-Mo-Re-W,-0.32,0.0001195
Ir-Mo-Re-Zn,-0.2975,0.0001195
Ir-Mo-Re-Zr,-0.4875,0.0001195
Ir-Mo-Rh-Ta,-0.56,0.0001195
Ir-Mo-Rh-Ti,-0.6675,0.0001195
Ir-Mo-Rh-V,-0.4975,0.0001195
Ir-Mo-Rh-W,-0.345,0.0001195
Ir-Mo-Rh-Zn,-0.3875,0.0001195
Ir-Mo-Rh-Zr,-0.595,0.0001195
Ir-Mo-Ta-Ti,-0.5675,0.0001195
Ir-Mo-Ta-V,-0.4675,0.0001195
Ir-Mo-Ta-W,-0.4075,0.0001195
Ir-Mo-Ta-Zn,-0.365,0.0001195
Ir-Mo-Ta-Zr,-0.49,0.0001195
Ir-Mo-Ti-V,-0.535,0.0001195
Ir-Mo-Ti-W,-0.4625,0.0001195
Ir-Mo-Ti-Zn,-0.475,0.0001195
Ir-Mo-Ti-Zr,-0.5625,0.0001195
Ir-Mo-V-W,-0.37,0.0001195
Ir-Mo-V-Zn,-0.3375,0.0001195
Ir-Mo-V-Zr,-0.435,0.0001195
Ir-Mo-W-Zn,-0.195,0.0001195
Ir-Mo-W-Zr,-0.355,0.0001195
Ir-Mo-Zn-Zr,-0.415,0.0001195
Ir-Nb-Ni-Os,-0.545,0.0001195
Ir-Nb-Ni-Pd,-0.3075,0.0001195
Ir-Nb-Ni-Pt,-0.4025,0.0001195
Ir-Nb-Ni-Re,-0.4525,0.0001195
Ir-Nb-Ni-Rh,-0.445,0.0001195
Ir-Nb-Ni-Ta,-0.455,0.0001195
Ir-Nb-Ni-Ti,-0.565,0.0001195
Ir-Nb-Ni-V,-0.415,0.0001195
Ir-Nb-Ni-W,-0.3175,0.0001195
Ir-Nb-Ni-Zn,-0.39,0.0001195
Ir-Nb-Ni-Zr,-0.505,0.0001195
Ir-Nb-Os-Pd,-0.5025,0.0001195
Ir-Nb-Os-Pt,-0.5975,0.0001195
Ir-Nb-Os-Re,-0.67,0.0001195
Ir-Nb-Os-Rh,-0.6275,0.0001195
Ir-Nb-Os-Ta,-0.7,0.0001195
Ir-Nb-Os-Ti,-0.8125,0.0001195
Ir-Nb-Os-V,-0.675,0.0001195
